battery_id,battery_name,celvollo,celvolhi,imbalance,soc,kw,kvar,volts,charge_rate,created_on_ts
81,Battery-14,2.5104,2.5185,8.1,95,-0.15,-0.05,236.5,0,2023-06-15 03:15:24.162646+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.15,0.08,237.1,0,2023-06-15 03:16:23.898583+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.12,-0.05,238.7,0,2023-06-15 03:17:23.45754+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.12,-0.05,238.9,0,2023-06-15 03:18:23.296826+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.12,-0.05,239.3,0,2023-06-15 03:19:23.489017+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.15,-0.02,238.4,0,2023-06-15 03:20:24.010421+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.12,-0.02,238.7,0,2023-06-15 03:21:23.917398+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.15,-0.02,238.8,0,2023-06-15 03:22:23.287539+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.19,-0.05,238.4,0,2023-06-15 03:23:23.27201+10
81,Battery-14,2.5104,2.5185,8.1,95,-0.22,-0.02,238.9,0,2023-06-15 03:24:23.385233+10
81,Battery-14,2.5104,2.5174,7,95,-0.19,-0.05,239.3,0,2023-06-15 03:25:24.654248+10
81,Battery-14,2.5104,2.5174,7,95,-0.15,-0.02,239,0,2023-06-15 03:26:23.674679+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.15,-0.05,238.8,0,2023-06-15 03:27:23.925084+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.12,0.04,237.8,0,2023-06-15 03:28:23.228842+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.05,0.01,238.3,0,2023-06-15 03:29:23.140298+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.15,0.01,236.9,0,2023-06-15 03:30:24.65178+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.19,-0.05,238.9,0,2023-06-15 03:31:24.987359+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.22,-0.02,237.9,0,2023-06-15 03:32:25.059678+10
81,Battery-14,2.5093,2.5174,8.1,95,-0.19,-0.05,238.3,0,2023-06-15 03:33:23.83459+10
81,Battery-14,2.5093,2.5163,7,95,-0.12,-0.05,236.9,0,2023-06-15 03:34:23.833501+10
81,Battery-14,2.5093,2.5163,7,95,-0.12,-0.02,237.9,0,2023-06-15 03:35:23.892682+10
81,Battery-14,2.5093,2.5163,7,95,-0.12,-0.02,238,0,2023-06-15 03:36:23.949453+10
81,Battery-14,2.5093,2.5163,7,95,-0.12,-0.02,238,0,2023-06-15 03:37:23.912845+10
81,Battery-14,2.5093,2.5163,7,95,-0.19,-0.02,236.9,0,2023-06-15 03:38:23.42433+10
81,Battery-14,2.5093,2.5163,7,95,-0.15,-0.05,235,0,2023-06-15 03:39:23.154562+10
81,Battery-14,2.5093,2.5163,7,95,-0.15,-0.02,236.8,0,2023-06-15 03:40:24.416674+10
81,Battery-14,2.5082,2.5163,8.1,95,-0.09,-0.05,236.5,0,2023-06-15 03:41:23.89543+10
81,Battery-14,2.5082,2.5163,8.1,95,-0.02,0.11,237.1,0,2023-06-15 03:42:23.961174+10
81,Battery-14,2.5082,2.5163,8.1,95,-0.12,-0.05,236.9,0,2023-06-15 03:43:23.826223+10
81,Battery-14,2.5082,2.5163,8.1,95,-0.22,-0.05,237.4,0,2023-06-15 03:44:24.522658+10
81,Battery-14,2.5082,2.5152,7,95,-0.15,-0.09,239.5,0,2023-06-15 03:45:24.059385+10
81,Battery-14,2.5082,2.5152,7,95,-0.12,-0.05,238.4,0,2023-06-15 03:46:23.540393+10
81,Battery-14,2.5082,2.5152,7,95,-0.15,-0.05,238.2,0,2023-06-15 03:47:23.495017+10
81,Battery-14,2.5082,2.5152,7,95,-0.15,-0.05,236.8,0,2023-06-15 03:48:23.155125+10
81,Battery-14,2.5082,2.5152,7,95,-0.15,-0.05,236.6,0,2023-06-15 03:49:23.237507+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.15,-0.05,238.5,0,2023-06-15 03:50:25.828702+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.25,-0.09,237.4,0,2023-06-15 03:51:25.345015+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.15,-0.05,238.8,0,2023-06-15 03:52:23.423094+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.05,0.04,238.2,0,2023-06-15 03:53:23.232561+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.29,-0.05,238.2,0,2023-06-15 03:54:23.226526+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.15,0.01,238.9,0,2023-06-15 03:55:24.489992+10
81,Battery-14,2.5082,2.5152,7,94.5,-0.12,-0.02,240.4,0,2023-06-15 03:56:23.437126+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.12,0.04,238.9,0,2023-06-15 03:57:23.759676+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.12,-0.05,240.3,0,2023-06-15 03:58:23.134192+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.15,-0.05,238.2,0,2023-06-15 03:59:23.372489+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.19,-0.05,238.3,0,2023-06-15 04:00:24.304999+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.22,-0.02,237.8,0,2023-06-15 04:01:24.334648+10
81,Battery-14,2.5071,2.5141,7,94.5,0.01,0.14,237.9,0,2023-06-15 04:02:24.368377+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.19,-0.05,237.8,0,2023-06-15 04:03:26.801712+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.12,0.01,236.9,0,2023-06-15 04:04:23.543985+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.19,-0.02,239.3,0,2023-06-15 04:05:23.942006+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.15,0.01,238.9,0,2023-06-15 04:06:23.685016+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.19,-0.05,239.9,0,2023-06-15 04:07:23.422945+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.15,-0.02,237.4,0,2023-06-15 04:08:23.48331+10
81,Battery-14,2.5071,2.5141,7,94.5,-0.22,-0.05,237.9,0,2023-06-15 04:09:26.148841+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,239.3,0,2023-06-15 04:10:24.663816+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.29,-0.09,237.9,0,2023-06-15 04:11:24.421593+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.15,-0.02,238.9,0,2023-06-15 04:12:24.254527+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.25,-0.12,239.5,0,2023-06-15 04:13:24.005944+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:14:23.505789+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.12,-0.05,238.4,0,2023-06-15 04:15:25.814096+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238.4,0,2023-06-15 04:16:23.840586+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.12,-0.02,238,0,2023-06-15 04:17:23.938839+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:18:23.428325+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:19:23.414916+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:20:25.935831+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:21:23.979951+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238,0,2023-06-15 04:22:23.659177+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.15,-0.02,238.4,0,2023-06-15 04:23:23.336395+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.02,238.4,0,2023-06-15 04:24:23.278971+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.15,-0.02,238.4,0,2023-06-15 04:25:23.789062+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.22,-0.02,237.4,0,2023-06-15 04:26:23.993757+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.15,-0.05,237.6,0,2023-06-15 04:27:24.295117+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.19,-0.05,238.9,0,2023-06-15 04:28:24.803679+10
81,Battery-14,2.5061,2.5129,6.8,94.5,-0.15,-0.05,238.2,0,2023-06-15 04:29:23.210095+10
81,Battery-14,2.5061,2.5129,6.8,94.5,0.04,0.01,237.6,0,2023-06-15 04:30:24.273274+10
81,Battery-14,2.505,2.5129,7.9,94.5,-0.09,-0.05,238.9,0,2023-06-15 04:31:24.97635+10
81,Battery-14,2.505,2.5129,7.9,94,-0.22,-0.02,239.2,0,2023-06-15 04:32:24.151417+10
81,Battery-14,2.505,2.5108,5.8,94,-0.19,-0.05,238.9,0,2023-06-15 04:33:25.109875+10
81,Battery-14,2.505,2.5108,5.8,94,-0.22,-0.02,238.7,0,2023-06-15 04:34:24.907788+10
81,Battery-14,2.505,2.5108,5.8,94,-0.19,-0.05,236.5,0,2023-06-15 04:35:26.554127+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,-0.02,237.5,0,2023-06-15 04:36:24.039235+10
81,Battery-14,2.505,2.5108,5.8,94,-0.12,-0.02,237.5,0,2023-06-15 04:37:24.223717+10
81,Battery-14,2.505,2.5108,5.8,94,-0.19,-0.02,237.5,0,2023-06-15 04:38:23.598833+10
81,Battery-14,2.505,2.5108,5.8,94,-0.35,-0.15,236.6,0,2023-06-15 04:39:23.226895+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,-0.02,237.9,0,2023-06-15 04:40:24.263274+10
81,Battery-14,2.505,2.5108,5.8,94,-0.19,-0.02,238.2,0,2023-06-15 04:41:25.188411+10
81,Battery-14,2.505,2.5108,5.8,94,-0.12,-0.05,236.4,0,2023-06-15 04:42:54.338535+10
81,Battery-14,2.505,2.5108,5.8,94,-0.12,-0.05,236.4,0,2023-06-15 04:43:25.346545+10
81,Battery-14,2.505,2.5108,5.8,94,-0.12,-0.02,238.3,0,2023-06-15 04:44:23.129373+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,0.04,237,0,2023-06-15 04:45:26.993738+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,-0.05,237.3,0,2023-06-15 04:46:23.886929+10
81,Battery-14,2.505,2.5108,5.8,94,-0.22,-0.15,238,0,2023-06-15 04:47:23.568957+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,-0.02,237.6,0,2023-06-15 04:48:23.130776+10
81,Battery-14,2.505,2.5108,5.8,94,-0.19,-0.02,238.7,0,2023-06-15 04:49:23.3166+10
81,Battery-14,2.505,2.5108,5.8,94,-0.15,-0.02,238.5,0,2023-06-15 04:50:24.652198+10
81,Battery-14,2.505,2.5108,5.8,94,-0.22,-0.02,238.5,0,2023-06-15 04:51:23.77063+10
81,Battery-14,2.504,2.5108,6.8,94,-0.15,-0.02,237.5,0,2023-06-15 04:52:23.367653+10
81,Battery-14,2.504,2.5108,6.8,94,-0.19,-0.02,237.8,0,2023-06-15 04:53:23.288176+10
81,Battery-14,2.504,2.5108,6.8,94,-0.15,-0.02,237.6,0,2023-06-15 04:54:23.044131+10
81,Battery-14,2.504,2.5108,6.8,94,-0.12,0.01,236.9,0,2023-06-15 04:55:23.800608+10
81,Battery-14,2.504,2.5108,6.8,94,-0.15,-0.02,236.1,0,2023-06-15 04:56:23.615032+10
81,Battery-14,2.504,2.5108,6.8,94,-0.22,-0.12,238.2,0,2023-06-15 04:57:23.51226+10
81,Battery-14,2.504,2.5108,6.8,94,-0.19,-0.02,236.5,0,2023-06-15 04:58:23.008587+10
81,Battery-14,2.504,2.5108,6.8,94,-0.09,-0.02,237.5,0,2023-06-15 04:59:23.115047+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,0.01,237.8,0,2023-06-15 05:00:24.067123+10
81,Battery-14,2.504,2.5087,4.7,94,-0.19,-0.02,237,0,2023-06-15 05:01:23.854826+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,0.01,236,0,2023-06-15 05:02:23.749721+10
81,Battery-14,2.504,2.5087,4.7,94,-0.22,-0.02,235.4,0,2023-06-15 05:03:24.395743+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,0.04,233.7,0,2023-06-15 05:04:23.265943+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,235.4,0,2023-06-15 05:05:24.27671+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,235.3,0,2023-06-15 05:06:23.456281+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,234.2,0,2023-06-15 05:07:23.967446+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,235.3,0,2023-06-15 05:08:24.150403+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,235.1,0,2023-06-15 05:09:24.21618+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.05,235.9,0,2023-06-15 05:10:24.859434+10
81,Battery-14,2.504,2.5087,4.7,94,-0.25,-0.05,236,0,2023-06-15 05:11:24.647491+10
81,Battery-14,2.504,2.5087,4.7,94,-0.12,-0.02,239.8,0,2023-06-15 05:12:24.294307+10
81,Battery-14,2.504,2.5087,4.7,94,-0.15,-0.02,239.9,0,2023-06-15 05:13:23.979969+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.19,-0.05,240.4,0,2023-06-15 05:14:26.192989+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.02,239.5,0,2023-06-15 05:15:25.598082+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.12,-0.02,239.3,0,2023-06-15 05:16:23.601336+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.22,-0.02,238,0,2023-06-15 05:17:23.511896+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.19,-0.09,236.6,0,2023-06-15 05:18:23.319691+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.05,236.5,0,2023-06-15 05:19:23.5216+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.02,237.1,0,2023-06-15 05:20:25.105891+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.02,236.9,0,2023-06-15 05:21:24.303774+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.12,-0.09,236,0,2023-06-15 05:22:23.621488+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.02,237.8,0,2023-06-15 05:23:23.415886+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.29,-0.09,238.8,0,2023-06-15 05:24:23.137073+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.02,238.5,0,2023-06-15 05:25:25.37202+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.12,-0.05,238.4,0,2023-06-15 05:26:24.667114+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.15,-0.05,239.2,0,2023-06-15 05:27:23.79998+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.12,-0.05,238.7,0,2023-06-15 05:28:23.091456+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.25,-0.05,237.3,0,2023-06-15 05:29:23.069933+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.12,-0.02,237.5,0,2023-06-15 05:30:24.360087+10
81,Battery-14,2.5028,2.5087,5.9,93.5,-0.19,-0.05,237.5,0,2023-06-15 05:31:24.269271+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.35,-0.12,236.3,0,2023-06-15 05:32:24.555665+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.02,236.4,0,2023-06-15 05:33:23.595512+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.02,236.5,0,2023-06-15 05:34:23.347199+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.12,-0.02,236.5,0,2023-06-15 05:35:24.636236+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,0.01,235.9,0,2023-06-15 05:36:24.142128+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.12,-0.02,235.5,0,2023-06-15 05:37:24.492291+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.02,237.3,0,2023-06-15 05:38:23.109074+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.29,-0.12,236.9,0,2023-06-15 05:39:23.135034+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.19,0.01,236.1,0,2023-06-15 05:40:23.769809+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.29,-0.15,237.4,0,2023-06-15 05:41:24.349596+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.19,-0.02,236.9,0,2023-06-15 05:42:26.71996+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.02,236.9,0,2023-06-15 05:43:23.818452+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.19,-0.02,235.8,0,2023-06-15 05:44:27.651576+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.19,-0.02,235.9,0,2023-06-15 05:45:23.96738+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.22,-0.05,236.5,0,2023-06-15 05:46:23.347025+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.22,-0.09,236.4,0,2023-06-15 05:47:23.60924+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.12,-0.05,235.4,0,2023-06-15 05:48:23.147492+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.25,-0.09,235.5,0,2023-06-15 05:49:23.095672+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.02,236,0,2023-06-15 05:50:23.962503+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.09,0.04,234.7,0,2023-06-15 05:51:23.834441+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.19,0.04,234.7,0,2023-06-15 05:52:24.085273+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.15,-0.09,240.8,0,2023-06-15 05:53:23.206266+10
81,Battery-14,2.5028,2.5066,3.8,93.5,0.01,0.14,241.7,0,2023-06-15 05:54:23.03697+10
81,Battery-14,2.5028,2.5066,3.8,93.5,-0.12,-0.05,239.9,0,2023-06-15 05:55:23.818092+10
81,Battery-14,2.5028,2.5055,2.7,93,-0.15,-0.05,241.8,0,2023-06-15 05:56:24.005593+10
81,Battery-14,2.5028,2.5055,2.7,93,-0.25,-0.12,241.6,0,2023-06-15 05:57:23.323661+10
81,Battery-14,2.5028,2.5055,2.7,93,-0.29,-0.19,237.6,0,2023-06-15 05:58:22.992135+10
81,Battery-14,2.5028,2.5055,2.7,93,-0.19,-0.02,237.8,0,2023-06-15 05:59:24.386004+10
81,Battery-14,2.5028,2.5055,2.7,93,-0.19,-0.09,237.1,0,2023-06-15 06:00:24.735629+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.09,-0.09,235.5,0,2023-06-15 06:01:24.471059+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.12,236.9,0,2023-06-15 06:02:24.089289+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.19,-0.02,237.3,0,2023-06-15 06:03:24.210247+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.09,236.6,0,2023-06-15 06:04:23.473521+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.22,-0.09,235.8,0,2023-06-15 06:05:25.663313+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.39,-0.09,234.7,0,2023-06-15 06:06:23.719123+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.19,-0.02,236.5,0,2023-06-15 06:07:23.68298+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.09,-0.05,234.4,0,2023-06-15 06:08:23.342002+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.35,-0.22,234,0,2023-06-15 06:09:23.333858+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.05,0.04,237.1,0,2023-06-15 06:10:24.107495+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.02,237,0,2023-06-15 06:11:23.888666+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.05,237.9,0,2023-06-15 06:12:25.537033+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.05,238.4,0,2023-06-15 06:13:24.345951+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.19,-0.05,236.6,0,2023-06-15 06:14:24.309029+10
81,Battery-14,2.5007,2.5055,4.8,93,0.01,0.11,236.8,0,2023-06-15 06:15:25.258269+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.15,-0.09,237.3,0,2023-06-15 06:16:23.974553+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.12,-0.02,236.9,0,2023-06-15 06:17:29.527833+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.15,-0.05,236,0,2023-06-15 06:18:24.330334+10
81,Battery-14,2.5007,2.5055,4.8,93,-0.05,0.14,237.4,0,2023-06-15 06:19:23.569369+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.29,-0.15,236.8,0,2023-06-15 06:20:24.241195+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.19,-0.09,236.5,0,2023-06-15 06:21:23.954399+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.22,-0.05,233.5,0,2023-06-15 06:22:23.757455+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.05,233.6,0,2023-06-15 06:23:23.750585+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.12,-0.02,234.7,0,2023-06-15 06:24:23.166843+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.22,-0.05,233.4,0,2023-06-15 06:25:24.111177+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.22,-0.05,232.6,0,2023-06-15 06:26:23.507318+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.09,231,0,2023-06-15 06:27:24.22962+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.19,-0.09,231.5,0,2023-06-15 06:28:23.50287+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.15,231.6,0,2023-06-15 06:29:23.323329+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.22,-0.09,232,0,2023-06-15 06:30:24.708817+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.05,230.7,0,2023-06-15 06:31:27.806191+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.19,-0.05,233.6,0,2023-06-15 06:32:26.851571+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.05,233.2,0,2023-06-15 06:33:24.366034+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.22,0.04,233.1,0,2023-06-15 06:34:24.960358+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.19,-0.05,232.6,0,2023-06-15 06:35:25.555015+10
81,Battery-14,2.5007,2.5044,3.7,93,-0.15,-0.02,232.5,0,2023-06-15 06:36:24.057749+10
81,Battery-14,2.4986,2.5044,5.8,93,-0.15,-0.05,232.6,0,2023-06-15 06:37:25.180715+10
81,Battery-14,2.4986,2.5044,5.8,93,-0.22,-0.05,232.7,0,2023-06-15 06:38:24.110813+10
81,Battery-14,2.4986,2.5044,5.8,93,-0.19,-0.05,233.1,0,2023-06-15 06:39:23.678707+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.05,233.7,0,2023-06-15 06:40:25.549825+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.02,231.6,0,2023-06-15 06:41:26.191846+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.02,231.6,0,2023-06-15 06:42:24.762229+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.22,-0.02,231.3,0,2023-06-15 06:43:24.797654+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.05,231.3,0,2023-06-15 06:44:23.848515+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.02,231.3,0,2023-06-15 06:45:24.293967+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.05,231.8,0,2023-06-15 06:46:23.61963+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.05,230.2,0,2023-06-15 06:47:23.446952+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.05,232.1,0,2023-06-15 06:48:23.338548+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.15,-0.02,231.5,0,2023-06-15 06:49:23.177977+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.05,0.08,230.7,0,2023-06-15 06:50:23.872274+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.05,228.2,0,2023-06-15 06:51:23.472153+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.05,230.2,0,2023-06-15 06:52:23.838714+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.22,-0.02,229.7,0,2023-06-15 06:53:23.287701+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.22,-0.02,230.2,0,2023-06-15 06:54:23.069417+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.02,231.2,0,2023-06-15 06:55:23.496009+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,0.04,233.1,0,2023-06-15 06:56:23.601088+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.05,-0.12,232.7,0,2023-06-15 06:57:23.441577+10
81,Battery-14,2.4986,2.5033,4.7,92.5,-0.19,-0.02,232,0,2023-06-15 06:58:23.888309+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.19,-0.02,232.6,0,2023-06-15 06:59:23.829144+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.15,0.01,230.5,0,2023-06-15 07:00:27.392008+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.19,-0.05,231.8,0,2023-06-15 07:01:25.861728+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.05,-0.05,232.1,0,2023-06-15 07:02:26.311123+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.15,0.04,231.5,0,2023-06-15 07:03:24.579845+10
81,Battery-14,2.4986,2.5023,3.7,92.5,-0.19,0.01,231.2,0,2023-06-15 07:04:23.594454+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.22,-0.05,229.8,0,2023-06-15 07:05:24.258082+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.19,-0.09,228.4,0,2023-06-15 07:06:24.611518+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.19,-0.09,231.2,0,2023-06-15 07:07:25.241248+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.12,0.01,232.3,0,2023-06-15 07:08:24.717944+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.25,-0.05,232.6,0,2023-06-15 07:09:24.346236+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.22,-0.02,231.3,0,2023-06-15 07:10:24.567818+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.15,-0.02,230.5,0,2023-06-15 07:11:24.745289+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.15,-0.02,230.6,0,2023-06-15 07:12:24.996238+10
81,Battery-14,2.4965,2.5023,5.8,92.5,-0.19,-0.02,231.6,0,2023-06-15 07:13:26.188832+10
