meter_id,meter_serial_num,nic_mac_id,meter_description,has_solar_yn,premise_id,supply_point_id,supply_point_gis_id,low_voltage_circuit_id,lv_circuit,distribution_substation_id,substation_gis_id,substation_name,switch_zone_id,switch_zone,switch_zone_hierarchy,high_voltage_feeder_id,hv_feeder,station_busbar_id,station_busbar_name,zone_substation_id,zone_substation
582697,865957,1.35E+13,"METER, AMI, 1PH,1E, LOAD CONTROL",N,68721,36725,100356364,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
406892,893045,0013500300121d90,"METER, AMI, 3PH, NO LOAD CONTROL",N,333016,271176,100355164,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
541019,648988,00135003000734d7,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,486450,333087,100352784,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
575178,762982,00135003000b5a5b,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,100837,22165,100353694,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
278638,720259,001350030009d51f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,576827,352228,100363544,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
334359,643728,0013500300080d25,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,594480,123337,100357199,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
750687,1367352,001350050070351b,"METER, AMI, 3PH, NO LOAD CONTROL",N,625927,293754,100353544,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
445514,788214,00135003000e1eed,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,700097,218382,100352544,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
220633,787104,00135003000e17f2,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,108220,29124,100356989,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
601111,924510,00135003001325de,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,685254,206598,100353374,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
643316,506230,001350020000e28b,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,691797,328389,100352254,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
749480,1365844,001350050067f218,"METER, AMI, 3PH, NO LOAD CONTROL",Y,594038,295239,100355129,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
307816,1337282,001350030035c0ae,"METER, AMI, 3PH, NO LOAD CONTROL",N,441526,224606,100356694,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
378043,791039,00135003000de33d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,272948,5042,100357204,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
519578,929079,0013500300132bef,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,479239,25144,100354864,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
389085,987753,001350030014414f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,710114,394994,100355644,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
465003,1107204,1.35E+13,"METER, AMI, 3PH, NO LOAD CONTROL",Y,715694,111849,100357634,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
749418,1365835,001350050068050a,"METER, AMI, 3PH, NO LOAD CONTROL",N,776018,539845,163752691,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
218745,517767,001350020002a6ef,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,166773,328389,100352254,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
498161,639670,001350030006a2ba,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,28460,268164,100355284,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
121565,1271319,00135003002ec573,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,318880,222325,100353029,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
386543,1248369,00135003001eb8a4,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,403692,279675,106947161,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
582857,873167,0013500300110f90,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,737521,90602,100355154,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
718538,787077,00135003000e17d5,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,358199,359910,100361454,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
200360,791040,00135003000de326,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,76096,323433,100357454,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
446169,755329,00135003000b1c63,"METER, AMI, 3PH, NO LOAD CONTROL",N,701742,202341,100356844,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
613422,990574,001350030013f609,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,534044,193104,100353329,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
581238,913274,001350030011c6f2,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,203396,5988,100352769,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
308297,970501,001350030012b347,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,711160,213890,100354704,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
717611,952100,001350030013407c,"METER, AMI, 3PH, NO LOAD CONTROL",N,258820,185323,115674362,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
323439,860475,001350030010ef3e,"METER, AMI, 3PH, NO LOAD CONTROL",N,79128,504721,100353109,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
460698,968807,001350030012c3c4,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,163846,97499,100357289,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
778821,1397377,00135005013d893f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,844503,291137,100357079,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
714357,790319,00135003000de25e,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,100846,284058,100363989,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
526234,1193615,00135003001a349e,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,33458,504524,100353839,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
134884,639687,001350030006a2eb,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,651423,409668,100360164,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
159946,759229,00135003000b7030,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,410139,243976,100362359,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
430765,762955,00135003000b5a55,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,481642,194433,100353659,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
367394,716920,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,216287,320131,100353949,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
337132,786460,00135003000de530,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,703402,110014,100360174,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
292155,1255064,00135003001ed44b,"METER, AMI, 3PH, NO LOAD CONTROL",N,625336,293557,100352029,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
627261,701300,001350030006388d,"METER, AMI, 3PH, NO LOAD CONTROL",N,639713,163546,100353139,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
509056,786506,00135003000de16f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,265061,80767,100362164,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
694214,786688,00135003000dc2c3,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,40439,524947,100363204,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
678358,786458,00135003000de544,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,601709,293641,100360389,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
333106,878980,001350030011a482,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,410704,31541,100459699,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
199244,644206,0013500300082c3b,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,733681,436246,100357314,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
568932,787079,00135003000e1768,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,278755,170305,100354994,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
136970,1241662,00135003001eb107,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,515683,326006,100354009,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
84155,759227,00135003000b6fce,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,659818,349233,100361659,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
,,,,,,578223,198357771,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
,,,,,,578224,198357776,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
,,,,,,578226,198357786,42895,LV3 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
814370,250898695,,"METER, Type 1-4 MPB METROMP",N,75391,95377,100363844,12583,LV3 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
122423,762952,00135003000b5a78,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,484090,274336,100353954,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
765235,1383363,0013500500e00797,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,239410,302273,106946997,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
448773,864046,001350030011c39c,"METER, AMI,3PH, CT CONNECT",N,448339,98693,101033526,36794,LV3 HOMEMAKER BUNGOWER,1638,121379482,HOMEMAKER BUNGOWER,9042,MT7344,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7344,390,MTN35,44,MTN_1,24,MTN
600066,7719427,,"METER, Type 1-4 MPB EASTENMP",N,527269,395836,106955653,4500,LV1 PINECLIFF SUNNYSIDE,4427,125202536,PINECLIFF SUNNYSIDE,13841,MT7429,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001-MT7425-MT7429,390,MTN35,44,MTN_1,24,MTN
329272,1162531,00135003001a5584,"METER, AMI, 3PH, 31.5a & 2A LOAD CONTROL",N,512500,9751,100369449,25616,LV1 SUNNYSIDE ROYSTON,798,49401313,SUNNYSIDE ROYSTON,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
601052,1280677,00135003001fb1b0,"METER, AMI, 3PH, NO LOAD CONTROL",N,456323,485132,100351484,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
667121,863306,001350030011830f,"METER, AMI,3PH, CT CONNECT",N,648741,98693,101033526,36794,LV3 HOMEMAKER BUNGOWER,1638,121379482,HOMEMAKER BUNGOWER,9042,MT7344,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7344,390,MTN35,44,MTN_1,24,MTN
789288,219822454,,"METER, Type 1-4 MPB MDYMP",N,253011,293015,100365399,10843,LV2 NEPEAN BUNGOWER,179,114336922,NEPEAN BUNGOWER,109,MT0490,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490,390,MTN35,44,MTN_1,24,MTN
499942,985836,0013500300143bfb,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,309100,348812,100370694,27329,LV2 SHOTTON NEPEAN,10542,49401301,SHOTTON NEPEAN,15575,MT0730,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0730,390,MTN35,44,MTN_1,24,MTN
362551,1137321,001350030016e5f5,"METER, AMI, 3PH, NO LOAD CONTROL",N,369014,111289,100355134,38666,LV1 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
255002,653668,001350030007a978,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,315658,77220,100369859,39003,LV1 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
197261,788507,00135003000e3185,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,227600,519299,100358344,38392,LV1 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
95833,800962,00135003000df6fd,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,146202,37380,100368924,39003,LV1 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
803030,PED022101322,,"METER, Type 1-4 MPB POWMETMP",N,355937,353825,100370789,477,LV1 RACECOURSE 1 BUNGOWER,12235,129529349,RACECOURSE 1 BUNGOWER,4147,MT7572,MT9735-MT7558-MT0348-MT7798-MT7570-MT7569-MT7572,390,MTN35,44,MTN_1,24,MTN
681062,1184912,1.35E+13,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,484390,437641,100351509,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
364882,653660,0013500300082cab,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,655074,282767,100368034,39006,LV4 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
576616,924507,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,322861,480908,100353874,42894,LV2 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
532188,791136,00135003000e15fe,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,387757,344483,100356049,42893,LV1 BARKLY MORVEN,12226,79451911,BARKLY MORVEN,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
808944,219279892,,"METER, Type 1-4 MPB MDYMP",N,554545,231306,100366324,35023,LV1 HOMEMAKER NEPEAN,7974,49401229,HOMEMAKER NEPEAN,11439,MT7347,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7345-MT7348-MT7347,390,MTN35,44,MTN_1,24,MTN
745666,1369135,001350050067d92f,"METER, AMI, 3PH, NO LOAD CONTROL",Y,771392,260833,100351129,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
633531,788510,00135003000e3173,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,384211,519299,100358344,38392,LV1 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
776955,9255,,"METER, Type 1-4 MPB TCAMP",N,541908,231306,100366324,35023,LV1 HOMEMAKER NEPEAN,7974,49401229,HOMEMAKER NEPEAN,11439,MT7347,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7345-MT7348-MT7347,390,MTN35,44,MTN_1,24,MTN
788337,1415749,001350050140f204,"METER, AMI, 3PH, NO LOAD CONTROL",Y,776169,539923,163175386,33789,LV1 SILVERWOOD WOODHAVEN,14795,148049604,SILVERWOOD WOODHAVEN,16692,MT7728,MT9735-MT7558-MT0348-MT7798-MT7728,390,MTN35,44,MTN_1,24,MTN
762504,PED021900905,,"METER, Type 1-4 MPB POWMETMP",N,196163,134774,100370284,15094,LV2 CARAVAN PK BUNGOWER,11198,49401265,CARAVAN PK BUNGOWER,12995,MT0338,MT9735-MT7558-MT0348-MT7798-MT0338,390,MTN35,44,MTN_1,24,MTN
428210,1353648,001350030053ae1f,"METER, AMI, 3PH, NO LOAD CONTROL",Y,579914,159373,100361909,38393,LV2 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
772044,7585372,,"METER, Type 1-4 MPB EASTENMP",N,188897,231306,100366324,35023,LV1 HOMEMAKER NEPEAN,7974,49401229,HOMEMAKER NEPEAN,11439,MT7347,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7345-MT7348-MT7347,390,MTN35,44,MTN_1,24,MTN
644138,ED021100747,,"METER, Type 1-4 MPB ACUMENMP",N,676804,537144,156957258,33181,LV1 RETIREMENT BUNGOWER,14534,130819258,RETIREMENT BUNGOWER,12033,MT7595,MT9735-MT7558-MT0348-MT7798-MT7595,390,MTN35,44,MTN_1,24,MTN
64167,1165880,001350030016784b,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,611797,163621,100381079,30910,LV1 BUNGOWER MOOROODUC,9025,50559302,BUNGOWER MOOROODUC,9069,MT7558,MT9735-MT7558,390,MTN35,44,MTN_1,24,MTN
794800,9501735,,NCONUML,N,283726,532772,139597030,12742,LV1 BUNGOWER BALDOCK,11860,49413023,BUNGOWER BALDOCK,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
127371,763316,00135003000b7d2d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,57224,63603,100368274,39006,LV4 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
532306,653638,00135003000804dc,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,206733,183992,100369309,24450,LV1 HILLPARK OBOE,3847,49401295,HILLPARK OBOE,9270,MT0587,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0587,390,MTN35,44,MTN_1,24,MTN
469568,ED021300475,,"METER, Type 1-4 MPB ACUMENMP",N,300825,98693,101033526,36794,LV3 HOMEMAKER BUNGOWER,1638,121379482,HOMEMAKER BUNGOWER,9042,MT7344,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7344,390,MTN35,44,MTN_1,24,MTN
